N-Carbamoyl-B-Alanine,HMDB00026,C02642,14960,5324,5883,9239,7072,18928,6171,19325,9175,8750,7815,13556,9581,5541,11922,3889,6946,3946,12289,8042,7850,4200,4004,7225,10856,6236,3609,7873,10452,8724,8507,4546,13696,5124,10312,13376,11304,12028,9569,8520,8799,9018,9937,6321,3792,5281,8613,7741,5745,5688,7720,7336,4004,13969,8177,6334,8022,5919,12880,2528,12084,2550,12203,2444,10202,10481,8592,6587,10839,3990,4951,2540
Malate,HMDB00156,C00149,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Adenine,HMDB00034,C00147,257035,230440,193995,1224537,996257,986133,240095,927162,1131781,781584,1252620,210001,1113543,239215,1301231,256910,452325,294773,264061,194851,209413,295481,214509,261131,687219,260570,317157,236146,762340,240444,202718,228459,955941,170112,683500,668829,199501,1008945,1443930,397209,258962,897278,811706,625881,198495,219288,235412,330398,233209,228469,163873,248656,197147,169703,195931,694350,172661,175951,262231,257661,722843,243207,644177,311141,296797,187346,170074,189895,216937,175070,257250,172179
Allopurinol,HMDB14581,D00224,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Hypoxanthine,HMDB00157,C00262,71020,104376,99798,206608,81616,106645,80715,102130,211064,66753,103575,91876,139724,129543,117505,130394,384083,117600,80529,85388,68246,96625,125016,112585,80356,82605,104839,92957,221539,81118,93862,80825,87378,99633,82853,79241,92671,159789,157502,62265,81773,188015,276248,105068,148695,95246,114763,192693,107730,99751,70418,121849,105337,54445,66875,83575,72726,99011,51207,101858,64605,83586,81039,229318,110117,67960,69489,77471,77721,47797,149927,123397
Phenylacetic Acid,HMDB00209,C07086,19578,35793,32478,29447,19472,33378,20186,33955,32040,21459,36833,37033,33165,31722,13862,31539,27543,28250,28112,29060,33327,24942,31074,28120,26783,39649,38652,31639,33867,16941,35457,37444,30317,32172,31837,19257,37517,33376,35353,23156,29051,44125,39296,27037,32307,18880,22978,24716,36380,50070,32176,40946,42864,28045,45667,22402,31857,34837,31923,31995,32635,31787,29552,42998,34216,26539,30391,21952,14599,31172,35304,16086
Erythronic/Threonic Acid,HMDB00613/HMDB000943,NA/C01620,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Anthranilic Acid,HMDB01123,C00108,2522426,2142455,2990758,5465147,4364091,8371322,3040430,5856524,5278974,5011055,5256165,2887355,5613656,1807766,7650244,2384084,6048738,1723235,3387107,1778908,1311701,2844278,1196085,2310132,5756365,1092762,1636730,2177092,4663568,1589283,1732221,1224761,6045810,1514890,5223537,4062953,1459280,5098016,4464488,2876168,1579329,4436905,3331639,6143438,3656750,981157,1688635,1962436,1509164,1590464,1682420,1312162,958945,1815440,1465207,2979965,1863431,1682573,2948190,1344753,4076121,900156,5123333,1071560,1546992,1826625,1247394,1222651,2888586,931013,1207584,1529349
4-Hydroxybenzoic Acid,HMDB00500,C00156,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Acetylphosphate,HMDB01494,C00227,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
o-Phosphoethanolamine,HMDB0000224,C00346,17892178,21269745,21775175,10692471,6609038,24560715,23521318,38182615,24638095,18693283,16797398,14581862,18850540,12648361,24129029,15525995,25469172,18167872,20074368,18914762,20631284,12340782,24896681,29239289,11911685,27184095,13024988,21007842,29246994,25130127,25586877,24612215,34812125,20175789,30998976,27071058,35914639,34467097,28210608,27152660,22849396,18473618,13779814,6391605,25305992,5900894,20517762,22131896,43223874,36212639,17647091,37222792,17555689,22142259,6666245,9532864,26685951,19336158,5636915,15677064,22725099,12901976,29342433,20519785,32240581,32588269,16792804,15101824,23094393,7171873,29496623,13341435
n-isoButyrylglycine,HMDB00730,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Adipic Acid / 3-Methylglutaric Acid,HMDB00448/HMDB00752,C06104/NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Alpha-Ketoglutaric Acid,HMDB00208,C00026,2368812,4187285,2466451,933016,801483,387710,3978931,574608,668287,660762,623157,2622360,525028,2555692,929485,3954339,3839802,2633298,2408768,2181492,2185317,3454605,2767216,2760571,341559,2593640,3380006,2089699,277045,2334131,1526191,2573897,208333,1894160,561908,205693,1547500,342269,361046,138634,2297820,672179,688328,205586,2466502,2207376,2045801,2228508,2514900,2114506,2008678,2365769,3021770,1717585,1511461,745675,2261104,1661807,180435,2692670,413485,2448880,297286,2196517,2845129,1505099,1739121,1627118,1877317,1131088,3015623,1826245
2-Methylglutaric Acid,HMDB00422,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Mevalonate,HMDB00227,C00418,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2-Hydroxyglutarate,HMDB59655,C02630,844213,1531752,1044985,1063590,1009168,1090976,1413816,789550,619002,1089618,930284,924226,1011303,645213,992014,617534,1701347,658140,893828,690321,975439,901667,654072,686778,365131,934508,602783,466630,571583,583255,582413,696444,455731,510158,713113,796294,637345,640061,690103,405741,546171,633971,414656,430600,600547,630664,559957,537336,553769,602011,455349,653389,567768,684770,414879,554761,604740,502398,246500,496729,453730,829575,496819,478526,676566,760471,523514,487956,613813,419354,538056,533979
Citramalic Acid,HMDB0000426,C00815,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
L-Tartaric Acid,HMDB59916,C00898,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Xylose,HMDB00098,C00181,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
alpha-Ketophenylacetic Acid,HMDB0001587,C02137,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Hydrocinnamic Acid,HMDB00764,C05629,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Oxypurinol,HMDB00786,C07599,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Xanthine,HMDB00292,C00385,460905,773868,663268,607431,501971,443953,420936,366314,1152564,305182,634096,376973,712981,664977,564105,768476,997358,844956,357299,485792,455284,414559,811741,767190,387493,466968,629368,532980,407008,434245,409309,423290,495818,527486,405050,343570,431430,853180,869374,224645,535862,597192,917125,438747,689550,473811,684881,549592,538625,379438,483338,542125,498461,321134,294209,454108,470169,628713,132986,619013,267846,430593,411403,905684,643167,290580,357360,461119,428194,259809,977815,601950
2-Hydroxyphenylacetate,HMDB62635,C01983,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
L-Mandelic Acid,HMDB00703,C01984,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Arabitol/Xylitol,HMDB00568,C01904,172091,243754,365573,294993,428532,337420,232011,341005,225097,344829,202415,558908,211235,443997,1646941,331767,2316148,206219,462864,167669,774444,790173,481266,224871,191020,145370,342293,328002,493228,217777,1478056,200549,149673,195208,372560,180004,1408871,193244,169783,104636,1102742,180494,277847,272579,322889,364158,243387,968553,235938,2958772,961194,260668,410922,357762,366432,552814,332848,391631,163194,262906,330036,353369,164152,288591,188067,2040010,236239,3230612,348987,245475,143527,303588
3/4-Hydroxyphenylacetic Acid,HMDB0000440/HMDB60390,C05593/C00642,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3-Hydroxyanthranilic Acid,HMDB01476,C00632,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Dopamine,HMDB00073,C03758,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3-Sulfinoanaline,HMDB0000996,C00606,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"2,3-Dihydroxybenzoic Acid",HMDB00397,C00196,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Gentisate,HMDB00152,C00628,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Orotate,HMDB00226,C00295,31617,26145,32941,21743,38514,32358,136193,35580,45128,15832,28175,21477,15167,26376,32592,30794,47325,30674,28645,23786,22850,28459,24492,24810,24468,40293,23932,29753,18729,15219,28540,23793,40297,17284,24543,24838,34202,33803,84451,17806,23799,21164,1210406,16479,15058,6004,10793,18713,44422,50782,23993,17579,17339,22586,4400,13777,24356,22667,32664,41639,26624,14032,25263,1146000,44328,28803,16671,18240,32683,20608,36024,43211
Allantoin,HMDB00462,C01551,532135,358589,486691,250551,596705,374505,493101,272997,342707,435449,244610,500652,555663,416982,434681,380507,613218,266560,848220,247236,390480,397023,376902,303556,281912,234916,396537,354077,231271,232106,260698,203364,163563,213579,501239,112488,1170981,172067,216419,166185,559801,781248,198222,352164,379477,407599,361716,608094,165501,499347,208782,388179,492961,456149,353310,634215,451490,558341,231335,446533,409678,567715,297313,219135,269905,833929,270302,384759,582661,315835,182055,296854
n-isoValerylglycine,HMDB00678,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2-Aminoadipate,HMDB00510,C00956,39071,49510,29876,33334,40961,21518,52197,36704,27913,22981,14816,22530,25100,46228,25760,34189,80391,31258,39361,32469,28724,42693,16879,50620,13088,45040,32519,30617,28249,27345,24160,64963,21750,20008,34110,32403,15550,14756,23163,37777,59165,34328,45820,44307,30028,49807,21739,26649,26996,15060,18391,19404,41940,31583,21493,27488,29332,18566,19049,20161,16493,51512,22657,32614,27594,29003,24299,15170,33086,25228,25101,56262
Indole-3-Carboxylic Acid,HMDB03320,C19837,154650,120931,94186,110115,81404,56908,106971,70493,69354,85862,66039,122175,63973,97342,90203,161908,171503,165284,205038,90364,121033,136401,74788,114793,75949,96751,85756,127933,49915,133580,84580,166294,67284,93181,51414,71010,149728,70995,54158,35178,131180,71621,56728,53543,112814,118730,164312,107261,94987,108486,110400,99714,114790,208525,130848,73186,168998,157763,40727,205771,62286,162644,62426,132116,130664,175059,210340,108453,238537,207705,125866,263626
Indole-2-Carboxylic Acid,HMDB02285,N/A,44210,34090,26723,47472,41389,27931,33909,19579,24641,32721,32271,37589,30674,33733,24295,66592,50926,49151,74616,31536,35391,47905,25369,36923,24436,32144,36630,39882,22469,50418,46520,83281,35905,25999,26117,33605,58980,31195,26656,15051,38799,16390,26594,12747,63795,62045,67631,57324,44216,39653,36414,56728,40605,59916,44824,22109,79143,56789,12745,73272,20902,78595,19473,36586,48536,47967,61527,35650,77393,108299,49241,77569
3-Methyl-3-Hydroxyglutaric Acid,HMDB0000355,C03761,27259,23490,19512,18791,22366,31171,26912,30677,23797,26035,20673,22767,30888,19129,19409,20265,31141,24601,30194,15545,20638,22470,24471,19795,20050,25560,21508,22449,21515,19273,24944,22463,21282,18327,32459,22723,35640,23802,23023,17065,32876,19593,18064,24033,22845,20474,19607,25223,19549,40005,18679,22919,21420,25064,17412,23779,22806,25084,23012,24965,22742,18448,26447,22719,21630,26769,20880,23270,26429,24651,22092,21447
PPA,HMDB00205,C00166,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3-Hydroxycinnaminic Acid,HMDB02035,C00811,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
p-Coumaric Acid,HMDB01713,C12621,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Xylonate,HMDB60256,C05411,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Phenyllactic Acid,HMDB0000779,C05607,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3-(4-Hydroxyphenyl)Propionate,HMDB02199,C01744,70137,78411,88196,37466,56570,54971,117506,45589,43161,40110,47284,97819,91644,77315,43517,114710,108344,95911,126678,92317,59176,72832,73104,102369,54946,73603,84135,95121,53371,61790,65563,65847,25880,54505,36186,31950,35158,28216,41139,53995,52538,42288,24914,33910,49132,39791,49564,49749,54118,47717,40928,48783,57131,54796,51871,26409,58525,48567,44029,59912,33300,48705,33566,45888,43829,54177,62790,38322,47291,37278,44364,75928
Quinolinic Acid,HMDB0000232,C03722,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
PEP,HMDB00263,C00074,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
